item_counts,distribution,g_props,phis,ndkls,ers,eeds,arps,awrfs,trials,test_num
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,37,38
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,38,39
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,39,40
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,40,41
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,41,42
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,42,43
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,43,44
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,44,45
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,45,46
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,46,47
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,47,48
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,48,49
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,49,50
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,50,51
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,51,52
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,52,53
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,53,54
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,54,55
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,55,56
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,56,57
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,57,58
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,58,59
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,59,60
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,60,61
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,61,62
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,62,63
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,63,64
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,64,65
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,65,66
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,66,67
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,67,68
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,68,69
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,69,70
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,70,71
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,71,72
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,72,73
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,73,74
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,74,75
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,75,76
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,76,77
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,77,78
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,78,79
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,79,80
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,80,81
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,81,82
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,82,83
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,83,84
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,84,85
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,85,86
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,86,87
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,87,88
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,88,89
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,89,90
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,90,91
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,91,92
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,92,93
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,93,94
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,94,95
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,95,96
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,96,97
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,97,98
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,98,99
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,99,100
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,100,101
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,101,102
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,102,103
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,103,104
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,104,105
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,105,106
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,106,107
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,107,108
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,108,109
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,109,110
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,110,111
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,111,112
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,112,113
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,113,114
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,114,115
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,115,116
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,116,117
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,117,118
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,118,119
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,119,120
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,120,121
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,121,122
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,122,123
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,123,124
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,124,125
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,125,126
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,126,127
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,127,128
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,128,129
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,129,130
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,130,131
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,131,132
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,132,133
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,133,134
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,134,135
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,135,136
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,136,137
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,137,138
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,138,139
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,139,140
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,140,141
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,141,142
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,142,143
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,143,144
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,144,145
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,145,146
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,146,147
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,147,148
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,148,149
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,149,150
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,150,151
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,151,152
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,152,153
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,153,154
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,154,155
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,155,156
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,156,157
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,157,158
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,158,159
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,159,160
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,160,161
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,161,162
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,162,163
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,163,164
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,164,165
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,165,166
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,166,167
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,167,168
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,168,169
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,169,170
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,170,171
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,171,172
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,172,173
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,173,174
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,174,175
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,175,176
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,176,177
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,177,178
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,178,179
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,179,180
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,180,181
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,181,182
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,182,183
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,183,184
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,184,185
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,185,186
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,186,187
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,187,188
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,188,189
1000,Dist a,"[0.2, 0.3, 0.5]",0.0,0.7600129333426994,0.6035342155322305,0.2356666711924133,1.0,0.5264559790908043,189,190
