item_counts,distribution,g_props,ndkls,ers,eeds,arps,awrfs,trials,test_num
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,0,1
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,1,2
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,2,3
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,3,4
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,4,5
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,5,6
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,6,7
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,7,8
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,8,9
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,9,10
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,10,11
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,11,12
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,12,13
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,13,14
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,14,15
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,15,16
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,16,17
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,17,18
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,18,19
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,19,20
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,20,21
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,21,22
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,22,23
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,23,24
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,24,25
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,25,26
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,26,27
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,27,28
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,28,29
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,29,30
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,30,31
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,31,32
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,32,33
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,33,34
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,34,35
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,35,36
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,36,37
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,37,38
1000,Dist a,"[0.2, 0.3, 0.5]",0.5122635086172572,0.6397587247990274,0.23283696795966372,0.770967,0.6026826021434072,38,39
